Category,Product Name,SKU,Image URLs,Price,Sizes,Colors
ao-bong-da-ban-fan,Pháp sân nhà WC22 bản Fan full bộ,phap-san-nha-wc22-ban-fan-full-bo,"https://product.hstatic.net/200000580329/product/nmd10270_ace12ba08001404781f0880f91d07027_master.jpg, https://product.hstatic.net/200000580329/product/nmd10272_c5a9f6763fe3434c90534253df5c6d1e_master.jpg, https://product.hstatic.net/200000580329/product/nmd10274_787719121c8746d1a3f48dc95d968c6f_master.jpg, https://product.hstatic.net/200000580329/product/nmd10276_6a3c1075e2fe4a6c829d4eeb44bb998e_master.jpg","236,000₫",,
ao-bong-da-ban-fan,Real 3rd 22-23 bản fan full bộ,real-away-22-23-ban-fan-full-bo,"https://product.hstatic.net/200000580329/product/nmd19873_675f87600f724969b45ea89e4087df12_master.jpg, https://product.hstatic.net/200000580329/product/nmd19881_c3924c4b1ddb4fe18b95709b78f76b7e_master.jpg, https://product.hstatic.net/200000580329/product/nmd19888_5c7723504edb4ccdb029e6700eafdb5f_master.jpg, https://product.hstatic.net/200000580329/product/nmd19892_a9ad0931d04848b9a1823c91f42c2a7b_master.jpg","295,000₫","S, M, L, XL",
ao-bong-da-ban-fan,MU away 22-23 bản Fan full bộ,ao-mu-away,"https://product.hstatic.net/200000580329/product/nmd11683_4784162b1b5b4778b29f6caae748d1f1_master.jpg, https://product.hstatic.net/200000580329/product/nmd11684_c4784c8f073b4c31b0c0aa1fc951280d_master.jpg, https://product.hstatic.net/200000580329/product/nmd11687_8542439d1b4541b1839b5a295f04c15a_master.jpg, https://product.hstatic.net/200000580329/product/nmd11690_24068c1bd5024af1b5ea668d6459e274_master.jpg","295,000₫","S, M, L, XL",
ao-bong-da-ban-fan,Barca home 22-23 bản fan full bộ,barca-home-22-23-ban-fan-full-bo,"https://product.hstatic.net/200000580329/product/nmd19860_55d0272430f546c1a3b6ab7b4e209afe_master.jpg, https://product.hstatic.net/200000580329/product/nmd19862_961624a647e945a7841be96f491b1057_master.jpg, https://product.hstatic.net/200000580329/product/nmd19864_59a35a2dc66b4b4198e4485401c3d3b4_master.jpg, https://product.hstatic.net/200000580329/product/nmd19866_2a88e69a4fcc44a5974183d609686bb9_master.jpg","295,000₫","S, M, L, XL",
ao-bong-da-ban-fan,Tottenham home 22-23 bản fan full bộ,ao-tottenham-home-22-23-ban-fan-full-bo,"https://product.hstatic.net/200000580329/product/nmd19841_2cbb63d97a654ef29de5b1501bcbf405_master.jpg, https://product.hstatic.net/200000580329/product/nmd19845_efbe5bc2f42447b9b88611c3214de9b7_master.jpg, https://product.hstatic.net/200000580329/product/nmd19848_0c7a99b6ca9e4d78a643b87e095f43da_master.jpg, https://product.hstatic.net/200000580329/product/nmd19856_8c43ac974e724cd28eb12879d4123274_master.jpg","295,000₫","S, M, L, XL",
ao-bong-da-ban-fan,Chelsea away 22-23 bản fan full bộ,ao-chelsea-away-22-23-ban-fan-full-bo,"https://product.hstatic.net/200000580329/product/nmd19821_f09cac2e9c61474eb58abda5cb5a93ec_master.jpg, https://product.hstatic.net/200000580329/product/nmd19830_da1a21cfbcfe42e799fe75f8bf5f4224_master.jpg, https://product.hstatic.net/200000580329/product/nmd19838_9dad481f3cfb4ca39a9fa8678cd234b0_master.jpg, https://product.hstatic.net/200000580329/product/nmd19822_2a82b6e764d048e7b1eba32a27184fab_master.jpg","295,000₫","S, M, L, XL",
ao-bong-da-ban-fan,Liver home bản Fan 22-23 full bộ,ao-liver-home,"https://product.hstatic.net/200000580329/product/nmd11700_c6773e8c05e84b92b10ed4701c68710a_master.jpg, https://product.hstatic.net/200000580329/product/nmd11704_6b621279d6c24757a1ba099373624bf7_master.jpg, https://product.hstatic.net/200000580329/product/nmd11705_f125499c5a314b6ba2256d9675d5cfa4_master.jpg, https://product.hstatic.net/200000580329/product/nmd11708_df2107a38e4444ec859bd12ed42962df_master.jpg","295,000₫","S, M, L, XL",
ao-bong-da-ban-fan,Arsenal 3rd bản fan 22-23 full bộ,ao-arsenal-3rd,"https://product.hstatic.net/200000580329/product/nmd11655_3a43ef8ccf174507a7749a9bb6eeb20f_master.jpg, https://product.hstatic.net/200000580329/product/nmd11662_faeef63c8fce4e329e44f59e1eab0826_master.jpg, https://product.hstatic.net/200000580329/product/nmd11668_c3f6c945d57a4ef89aeef8e7363d0406_master.jpg, https://product.hstatic.net/200000580329/product/nmd11671_c5f4d1cf53724cb6adb7c2d02ae6d100_master.jpg","295,000₫","S, M, L, XL",
ao-bong-da-ban-fan,Bayern away 22-23 bản Fan full bộ,ao-bayern-away,"https://product.hstatic.net/200000580329/product/nmd11673_d7c527cbae1d45989032e22f538b4d4f_master.jpg, https://product.hstatic.net/200000580329/product/nmd11677_8782d63a85aa4bc98f6fdeeae6a76208_master.jpg, https://product.hstatic.net/200000580329/product/nmd11679_3086313aba9049508a1fafc06f230836_master.jpg, https://product.hstatic.net/200000580329/product/nmd11681_1aa29b54f56846b6b974131ebcac264f_master.jpg","295,000₫",,
ao-bong-da-ban-fan,Arsenal away 22-23 bản fan full bộ,ao-arsenal-away,"https://product.hstatic.net/200000580329/product/nmd11746_81c865ed162b4c8dbbbd2705abecfc58_master.jpg, https://product.hstatic.net/200000580329/product/nmd11748_7ca1cc248dd44890981946b26746b9e9_master.jpg, https://product.hstatic.net/200000580329/product/nmd11751_e143d7680c8d45b89c81c477d5686ab6_master.jpg, https://product.hstatic.net/200000580329/product/nmd11753_50499a5dda6c4cad96d8ca406a43ed8e_master.jpg","295,000₫","S, M, L, XL",
ao-bong-da-ban-fan,Barca away 22-23 bản Fan full bộ,ao-barca-away,"https://product.hstatic.net/200000580329/product/nmd11725_33b4a5fdfc0c41e1a2854dbb79c44b81_master.jpg, https://product.hstatic.net/200000580329/product/nmd11727_5b8e1568c1fb4b3d9f4ae060e82fa822_master.jpg, https://product.hstatic.net/200000580329/product/nmd11729_ef6adfec311942639aab1fc65c752f49_master.jpg, https://product.hstatic.net/200000580329/product/nmd11732_5083c25dd4454aad8fc78a4c4cbd2ac7_master.jpg","295,000₫","S, M, L, XL",
ao-bong-da-ban-fan,PSG away 22-23 bản Fan full bộ,ao-psg-away,"https://product.hstatic.net/200000580329/product/nmd11764_5fc4fae0f3994732be6d198dd1eb1899_master.jpg, https://product.hstatic.net/200000580329/product/nmd11776_1622c42418b5454c91f8bcd9add9c8f0_master.jpg, https://product.hstatic.net/200000580329/product/nmd11785_0ee469471d894f1584ed2fd9fb65aaa9_master.jpg, https://product.hstatic.net/200000580329/product/nmd11799_fca498cfea324983a92713204b3cba14_master.jpg","295,000₫","S, M, L, XL",
ao-bong-da-ban-fan,Ajax home 22-23 bản Fan full bộ,ao-ajax-home,"https://product.hstatic.net/200000580329/product/nmd11693_0e86057823c1498aa185b390154e225c_master.jpg, https://product.hstatic.net/200000580329/product/nmd11695_d581f44a40f04138a102c8182e191160_master.jpg, https://product.hstatic.net/200000580329/product/nmd11697_e77d9e25a12045329e2e42f8d6f988e8_master.jpg, https://product.hstatic.net/200000580329/product/nmd11699_7df77229289641bf9460b013af74177c_master.jpg","295,000₫","S, M, L, XL",
ao-bong-da-ban-fan,Arsenal home 22-23 bản fan full bộ,ao-arsenal-home,"https://product.hstatic.net/200000580329/product/nmd11756_29e87f64c6ce4bb5beae6fc2e04024e9_master.jpg, https://product.hstatic.net/200000580329/product/nmd11758_b98e9a290dde4bd99fc79b52017dc85e_master.jpg, https://product.hstatic.net/200000580329/product/nmd11760_857a3f1bbce94e2694bcdbbac6f64317_master.jpg, https://product.hstatic.net/200000580329/product/nmd11763_dd034831fa8d431c97b47355c75c82e0_master.jpg","295,000₫","S, M, L, XL",
frontpage,Mu retro 86-87,mu-retro-86-87,"https://product.hstatic.net/200000580329/product/skaa4730_3b05ba5958744725a954d3aa5e4a8da8_master.jpg, https://product.hstatic.net/200000580329/product/skaa4731_179612205c1c4ea8bcb4f53e9fd34dc2_master.jpg, https://product.hstatic.net/200000580329/product/skaa4736_3388d95bddd843c6acc407c342355600_master.jpg, https://product.hstatic.net/200000580329/product/skaa4740_a849c390a146456caf015d6ba3316a50_master.jpg","400,000₫","S, M, L, XL",
frontpage,Áo MU 07-08 home,ao-mu-07-08,"https://product.hstatic.net/200000580329/product/nmd13055_0545daff61b14597b58dd1d86bf068cb_master.jpg, https://product.hstatic.net/200000580329/product/nmd13057_5e672f91fe4842269d6344aeab9fa083_master.jpg, https://product.hstatic.net/200000580329/product/nmd13065_af349b30d58f4314aa7d3801bac5bb7a_master.jpg, https://product.hstatic.net/200000580329/product/nmd13067_e4884fb50606459daec2bbb94343cc7c_master.jpg","400,000₫","S, M, L, XL",
frontpage,Áo AC Milan 06-07 home,ao-ac-milan-06-07-home,"https://product.hstatic.net/200000580329/product/nmd12996_9fe04d840c9f43dfa02c0291e6375d17_master.jpg, https://product.hstatic.net/200000580329/product/nmd13001_5c22bfc6b08c44c5becb3ceba8359d6f_master.jpg, https://product.hstatic.net/200000580329/product/nmd13003_e5d93cb008384fba9bd744a78ff78616_master.jpg, https://product.hstatic.net/200000580329/product/nmd13008_a98259f691e6427ebd6adffb8d3ec874_master.jpg, https://product.hstatic.net/200000580329/product/nmd13010_4b8774547df74eccac3e40a1529b9777_master.jpg","400,000₫",,
frontpage,Áo MU 98-99 home,ao-mu-98-99,"https://product.hstatic.net/200000580329/product/nmd13017_45c6e12c064c46c2a0445ba2c49b9eeb_master.jpg, https://product.hstatic.net/200000580329/product/nmd13023_2fcf241ce42d42039d26f4dc1f6ca440_master.jpg, https://product.hstatic.net/200000580329/product/nmd13026_89f3bfe55c8348dba9739695c942d2d6_master.jpg, https://product.hstatic.net/200000580329/product/nmd13031_b0471c06938e4f9d90a930886fa0b5ee_master.jpg","400,000₫",,
frontpage,PSG 98/99,psg-98-99,"https://product.hstatic.net/200000580329/product/skaa3837_f6b8b0bf66a7418cb6a8830e2345fd65_master.jpg, https://product.hstatic.net/200000580329/product/skaa3840_9dfebe267ae042c3b8dd8746c5d2a9ad_master.jpg, https://product.hstatic.net/200000580329/product/skaa3842_f8ba8156e9a24489b6befc016d7acc9e_master.jpg, https://product.hstatic.net/200000580329/product/skaa3844_c1d540bbac10441db36a65c822c663a4_master.jpg","400,000₫","M, L, XL",
frontpage,Tuyển Anh 1998,tuyen-anh-1998,"https://product.hstatic.net/200000580329/product/skaa3868_b136509abfe94e508ee7c44b1d896a2f_master.jpg, https://product.hstatic.net/200000580329/product/skaa3877_b4065a7ab0e74bc89078eecfe4670b71_master.jpg, https://product.hstatic.net/200000580329/product/skaa3872_271f6dfb22854beea71904b2429ef26d_master.jpg, https://product.hstatic.net/200000580329/product/skaa3875_0b20b21b3c6443ce8dfbaf813782ebaa_master.jpg","400,000₫",,
frontpage,Arsenal 92/93,arsenal-92-93,"https://product.hstatic.net/200000580329/product/skaa3887_5ec36f728f724f1ea1fd5619470094c8_master.jpg, https://product.hstatic.net/200000580329/product/skaa3896_f4ad169eecd74abab1f58f1aa48230f4_master.jpg, https://product.hstatic.net/200000580329/product/skaa3898_cecb8d5408594154b21f1e39f62297f7_master.jpg, https://product.hstatic.net/200000580329/product/skaa3900_07c842d93a2546e0b51dea1be20cfc2e_master.jpg","400,000₫",,
frontpage,Bayern 98/99,bayern-98-99,"https://product.hstatic.net/200000580329/product/skaa3852_c4cd9846495d4a7d94eadb9bd2584509_master.jpg, https://product.hstatic.net/200000580329/product/skaa3866_7b4825e71613498e8dd9fdb701ce7997_master.jpg, https://product.hstatic.net/200000580329/product/skaa3863_f5da0ed938a64beebe5616567fc76025_master.jpg, https://product.hstatic.net/200000580329/product/skaa3856_6c731a55183e43239d7ef548dbef538b_master.jpg","400,000₫",,
frontpage,Tuyển Pháp 1998,tuyen-phap-1998,"https://product.hstatic.net/200000580329/product/skaa3811_e714d9099609402fb326e85c8a62c1a9_master.jpg, https://product.hstatic.net/200000580329/product/skaa3820_371eeeaf8d264e18894f55c9338ae7aa_master.jpg, https://product.hstatic.net/200000580329/product/skaa3816_9e65d6c4193f4d7c974a6e30937ebd4f_master.jpg, https://product.hstatic.net/200000580329/product/skaa3825_5c1a32d794534d4fa34bcb89b03f38c4_master.jpg","400,000₫","M, L, XL",
frontpage,Áo Arsenal 03-04 home,ao-arsenal-04-05-home,"https://product.hstatic.net/200000580329/product/nmd13075_e4099cacd89f453682fc81840df901b9_master.jpg, https://product.hstatic.net/200000580329/product/nmd13078_96cd40cc9d7343588c7e244f0b690182_master.jpg, https://product.hstatic.net/200000580329/product/nmd13081_c9883f88511d496ca53ba35c20eac880_master.jpg, https://product.hstatic.net/200000580329/product/nmd13086_69932793e93e46e997a77063faca6e0a_master.jpg","400,000₫","S, M, L, XL",
frontpage,Áo Chelsea 08-09 home,ao-chelsea-08-09-home,"https://product.hstatic.net/200000580329/product/nmd12979_e0f017ad6f4143029e31763a0d5f4e4d_master.jpg, https://product.hstatic.net/200000580329/product/nmd12993_8cdf5af8c3da440e94bc43adc2ab0cae_master.jpg, https://product.hstatic.net/200000580329/product/nmd12984_6bf5162b67f141d7a76184c034d55121_master.jpg, https://product.hstatic.net/200000580329/product/nmd12986_2f7bd9fe5a7f4ca7be2e6a7875cd9007_master.jpg","400,000₫","S, M, L, XL",
frontpage,Áo Real 09-10 home,ao-real-09-10-home,"https://product.hstatic.net/200000580329/product/nmd13037_f38033955747460eb1e21a7b2a703a0c_master.jpg, https://product.hstatic.net/200000580329/product/nmd13047_9211bd178f6844a199d9faa10e429039_master.jpg, https://product.hstatic.net/200000580329/product/nmd13040_f68b28392f3c4ed9bdc8f4e6d2f70b92_master.jpg, https://product.hstatic.net/200000580329/product/nmd13043_9abd7c4f87bc4ef2854c60e0adb56058_master.jpg, https://product.hstatic.net/200000580329/product/nmd13052_4823607bbe5849e8977be40abd7c90cf_master.jpg","400,000₫",,
frontpage,Áo Liverpool 04-05 home,ao-liver-classic,"https://product.hstatic.net/200000580329/product/nmd12965_414af1c7918949368c30c4e0d7f7830d_master.jpg, https://product.hstatic.net/200000580329/product/nmd12968_ec05e3ce1b9640afbdb9fcb98a514291_master.jpg, https://product.hstatic.net/200000580329/product/nmd12971_68dcb620a6a242fb9dd4395e82b63573_master.jpg, https://product.hstatic.net/200000580329/product/nmd12975_ed61de3a7ea14880b873866493bc8c8a_master.jpg","400,000₫","S, M, L, XL",
giay-nike,NIKE MERCURIAL VAPOR 14 ACADEMY TF RENEW,nike-mercurial-vapor-14-academy-tf-renew,"https://product.hstatic.net/200000580329/product/1a_4ead1e799e0549d3875e3c209ec4f84f_master.jpg, https://product.hstatic.net/200000580329/product/2a_cae9dff39d7e4e19b1965d7813ef5509_master.jpg, https://product.hstatic.net/200000580329/product/3a_1309728d54ac48508edd5e9d0fbdb056_master.jpg","1,850,000₫",,
giay-nike,NIKE MERCURIAL VAPOR 14 ACADEMY TF SHADOW,nike-mercurial-vapor-14-academy-tf-shadow,"https://product.hstatic.net/200000580329/product/1a_b2605d42ef6040d2a51763d1c61048fb_master.jpg, https://product.hstatic.net/200000580329/product/2a_ba381937cc424a0786d183a04b8673e4_master.jpg, https://product.hstatic.net/200000580329/product/3a_e8cc203343eb43f28b85d3b0056e2d73_master.jpg, https://product.hstatic.net/200000580329/product/4a_5f5a98c9bde94e3f81033745bb24d9b9_master.jpg","1,950,000₫","38.5, 39, 40, 42, 42.5",BLACK/METALLIC GOLD/METALLIC SILVER
giay-nike,NIKE MERCURIAL ZOOM VAPOR 14 PRO TF RENEW,nike-mercurial-zoom-vapor-14-pro-tf-renew,"https://product.hstatic.net/200000580329/product/1a_29399e3e0d14409487ff7a5bc15da432_master.png, https://product.hstatic.net/200000580329/product/2a_9500111a9d874f4d81c68b3027a66385_master.png, https://product.hstatic.net/200000580329/product/3a_336c9cb033ef42448d85dc7ac583497f_master.png, https://product.hstatic.net/200000580329/product/4a_2e95347c01a245d88afdda8bce0fa624_master.png","2,800,000₫","39, 42.5, 43",BLACK/IRON GREY
giay-nike,NIKE PHANTOM GT 2 PRO TF BLUEPRINT,nike-phantom-gt-2-pro-tf-blueprint,"https://product.hstatic.net/200000580329/product/1a_b2d4c36aad874620ba583802b318d1e4_master.jpg, https://product.hstatic.net/200000580329/product/2a_c6e0bd1e0e564fa7a4a5cc6a6dce6caf_master.jpg, https://product.hstatic.net/200000580329/product/3a_189410640c5146f2b8c29a74c69e04d3_master.jpg, https://product.hstatic.net/200000580329/product/4a_0193f1b3325c4b0485f4f3c3f51275e1_master.jpg","2,850,000₫",,
giay-nike,NIKE PHANTOM GT 2 PRO TF MOTIVATION,nike-phantom-gt-2-pro-tf-motivation,"https://product.hstatic.net/200000580329/product/1a_2dcd8c0b402248598e022691dbc164d3_master.jpeg, https://product.hstatic.net/200000580329/product/2a_4db7268446c54f0fa66992b089c9baed_master.jpeg, https://product.hstatic.net/200000580329/product/3a_576eb9794de5486fb3fb75a89a9f490c_master.jpeg, https://product.hstatic.net/200000580329/product/4a_b2105b95b7814ee6aa3f339ce656c6cd_master.jpeg","2,650,000₫","38.5, 39, 40, 40.5, 42, 43, 44",WHITE/BRIGHT CRIMSON/VOLT
giay-nike,NIKE TIEMPO LEGEND 9 ACADEMY TF SHADOW,nike-tiempo-legend-9-academy-tf-shadow,"https://product.hstatic.net/200000580329/product/1a_cb58fb49f2a847cf9b05d636c2ee92ec_master.jpg, https://product.hstatic.net/200000580329/product/2a_92c0ea8288d14b4397bc4195190d0032_master.jpg, https://product.hstatic.net/200000580329/product/3a_352d9561a7c04adc8a9736b6981f2922_master.jpg, https://product.hstatic.net/200000580329/product/4a_26856a5507eb44489815e7038e001d47_master.jpg, https://product.hstatic.net/200000580329/product/5a_a67334e5127a47d1976589bfb15cdf19_master.jpg","1,950,000₫","39, 40, 40.5, 42, 42.5, 43",BLACK//MEANTHRACITETALLIC GOLD
giay-nike,NIKE TIEMPO LEGEND 9 PRO TF LUCENT,nike-tiempo-legend-9-pro-tf-lucent,"https://product.hstatic.net/200000580329/product/1a_e0e3eba62c6b4d2fb11f5bbdd418a709_master.jpg, https://product.hstatic.net/200000580329/product/2a_8ecbc4d74e0c4074914e095e76719019_master.jpg, https://product.hstatic.net/200000580329/product/3a_b319438f4e2b478d8561754c9fd28bd7_master.jpg, https://product.hstatic.net/200000580329/product/4a_32705965276344978bab440e7bf2ef31_master.jpg","3,000,000₫","39, 40, 40.5, 41, 42",GREY/YELLOW STRIKE/SUNSET GLOW
giay-nike,NIKE ZOOM MERCURIAL VAPOR 15 PRO TF SHADOW,nike-zoom-mercurial-vapor-15-pro-tf-shadow,"https://product.hstatic.net/200000580329/product/1a_e62e3a7d1e7f45199f566dbbefa748ef_master.png, https://product.hstatic.net/200000580329/product/2a_e959ca8f779848748887e5a64f0d53b9_master.png, https://product.hstatic.net/200000580329/product/3a_01d0077425ee43a6b203e8d904d14895_master.png","3,000,000₫",,
ao-giu-nhiet,Áo giữ nhiệt đen,ao-giu-nhiet-den,"https://product.hstatic.net/200000580329/product/nmd10223_95de27174a7749d58ca56b5e5a449af1_master.jpg, https://product.hstatic.net/200000580329/product/nmd10231_248cf7d36fda41eca6dec95b4f02741e_master.jpg, https://product.hstatic.net/200000580329/product/nmd10225_44f557fbebf74d15bdf1c77f437dc5b1_master.jpg, https://product.hstatic.net/200000580329/product/nmd10227_97240b0ef2494b02b027db6bd96dcd8e_master.jpg, https://product.hstatic.net/200000580329/product/nmd10229_18f96f7cca6c43bdaa5be16fe5d619ea_master.jpg","100,000₫",,
ao-giu-nhiet,Áo giữ nhiệt đỏ,ao-giu-nhiet-do,"https://product.hstatic.net/200000580329/product/nmd10215_380a1a57ac1044c88293ffebb32ed5e3_master.jpg, https://product.hstatic.net/200000580329/product/nmd10220_d785565328a74984a9945ef96662be90_master.jpg, https://product.hstatic.net/200000580329/product/nmd10217_98be08801cb249788576cbedc08d89ed_master.jpg, https://product.hstatic.net/200000580329/product/nmd10219_db636e52228c4928a631736b5ec68ca5_master.jpg","100,000₫","S, M, L, XL",
ao-giu-nhiet,Áo giữ nhiệt màu ghi,ao-giu-nhiet-mau-ghi,"https://product.hstatic.net/200000580329/product/nmd10242_4dc9a03e70834278a6777bcb7e8c5986_master.jpg, https://product.hstatic.net/200000580329/product/nmd10248_f6b2b045df0543e69fa49b7b25546544_master.jpg, https://product.hstatic.net/200000580329/product/nmd10244_532135f48f3042e5bee729e362f75567_master.jpg, https://product.hstatic.net/200000580329/product/nmd10245_adf4ab0db8fc4dcf8c03c1f6fcd7eb8f_master.jpg","100,000₫",,
ao-giu-nhiet,Áo giữ nhiệt trắng,ao-giu-nhiet-trang,"https://product.hstatic.net/200000580329/product/nmd10233_6c28dc776c1c49e29c8d02c35997c853_master.jpg, https://product.hstatic.net/200000580329/product/nmd10239_281ebb0457bb4a378388be4eb0711bbd_master.jpg, https://product.hstatic.net/200000580329/product/nmd10235_bbf0ba254e3d425596abde804e86ba41_master.jpg, https://product.hstatic.net/200000580329/product/nmd10237_f8f01f4a1dd543b291c7dd72bb5efc5b_master.jpg","100,000₫","S, M, L, XL",
ao-giu-nhiet,Áo giữ nhiệt xanh biển,ao-giu-nhiet-xanh-bien,"https://product.hstatic.net/200000580329/product/nmd10251_fcc4ca908876438489333aaaf2218fa8_master.jpg, https://product.hstatic.net/200000580329/product/nmd10257_510694382c37495fb96a748a4b885f22_master.jpg, https://product.hstatic.net/200000580329/product/nmd10253_6ca16bfbb0034faf9817441d7f4caa58_master.jpg, https://product.hstatic.net/200000580329/product/nmd10255_bba562570da74220b92b000145d6d35d_master.jpg","100,000₫","S, M, L, XL",
ao-giu-nhiet,Áo giữ nhiệt xanh than,ao-giu-nhiet-xanh-than,"https://product.hstatic.net/200000580329/product/nmd10260_442deb8ecb3b4080a254c33456de58fd_master.jpg, https://product.hstatic.net/200000580329/product/nmd10267_cd2d0ae3de9841349502d3cb63ffc7bd_master.jpg, https://product.hstatic.net/200000580329/product/nmd10263_806fb9060bda4f40a0963ccb9729d9d4_master.jpg, https://product.hstatic.net/200000580329/product/nmd10265_b4e9296034604159ba776bb7c689474b_master.jpg","100,000₫","M, L, XL",
giay-adidas,ADIDAS COPA SENSE .1 TF METEORITE,adidas-copa-sense-1-tf-meteorite,"https://product.hstatic.net/200000580329/product/1a_a4a2c312a7ab49eb9aa906487b642403_master.jpg, https://product.hstatic.net/200000580329/product/2a_d4bfabec884f48b887cfb8a1e577c09e_master.jpg, https://product.hstatic.net/200000580329/product/3a_2ae67bcd52a94fb9ab94434cd91e55dd_master.jpg, https://product.hstatic.net/200000580329/product/4a_604dde0b5a7e4e18b832030a0a1f2e59_master.jpg","2,950,000₫","39, 40, 40.5, 42.5",
giay-adidas,ADIDAS PREDATOR EDGE .1 TF CHAMPIONS CODE,adidas-predator-edge-1-tf-champions-code-1,"https://product.hstatic.net/200000580329/product/1a_3a5025b476644990939e3914189d06fd_master.jpg, https://product.hstatic.net/200000580329/product/2a_b6d787c3706747c6b233f1510f3acad6_master.jpg, https://product.hstatic.net/200000580329/product/3a_c129550654c8467993864d31c39dcde4_master.jpg, https://product.hstatic.net/200000580329/product/4a_1b09ee76cc6b4a33a77c961f210302f1_master.jpg","3,200,000₫","40, 40.5, 42, 42.5, 43, 44",TEAM COLLEGE PURPLE/SILVER METALLIC/SHOCK PINK
giay-adidas,ADIDAS PREDATOR EDGE .3 LOW TF GAME DATA,adidas-predator-edge-3-low-tf-game-data,"https://product.hstatic.net/200000580329/product/1a_4ad3a28694a046608d13382495e14af6_master.png, https://product.hstatic.net/200000580329/product/2a_756feb4150c64484b8ccefc0876d2224_master.png, https://product.hstatic.net/200000580329/product/3a_2d3422d14d4b4dab987fcaf7256a1765_master.png, https://product.hstatic.net/200000580329/product/4a_12b1a0b12b7746429ac3dc5d16008e80_master.png, https://product.hstatic.net/200000580329/product/5a_8956281770ad41d0845e76d0fd203ee0_master.png","2,100,000₫","39, 40, 40.5, 41, 42.5, 43, 44",SOLAR RED/SOLAR GREEN/CORE BLACK
giay-adidas,ADIDAS X SPEEDFLOW .3 TF DIAMOND EDGE,adidas-x-speedflow-3-tf-diamond-edge,"https://product.hstatic.net/200000580329/product/1a_cb657baa3b9d48979cef8d6a9b034ee3_master.jpg, https://product.hstatic.net/200000580329/product/2a_3ce6239814de451696712e9c2f47cbba_master.jpg, https://product.hstatic.net/200000580329/product/3a_27945c5988454e559360e4c488c908ac_master.jpg","1,890,000₫","40, 41, 42, 42.5, 44",FOOTWEAR WHITE/LEGEND INK/HI-RES BLUE
giay-adidas,ADIDAS X SPEEDFLOW .3 TF NUMBERS UP,adidas-x-speedflow-3-tf-numbers-up,"https://product.hstatic.net/200000580329/product/1a_02b0d83085a24ec99c06299358c81732_master.jpg, https://product.hstatic.net/200000580329/product/2a_e88a848cf70c4a7bb3a57f0e28d4a1ec_master.jpg, https://product.hstatic.net/200000580329/product/3a_7647a140b6954a41b73fcb7982bec981_master.jpg, https://product.hstatic.net/200000580329/product/4a_6450ed7f89374e7c98ce6a24771a5a99_master.jpg","1,750,000₫","42, 42.5",CLONIX/FOOTWEAR
giay-adidas,ADIDAS X SPEEDFLOW MESSI .1 TF MI HISTORIA,adidas-x-speedflow-messi-1-tf-mi-historia,"https://product.hstatic.net/200000580329/product/1a_12fa8bf6e0e04f588491a4d3bda26f43_master.jpg, https://product.hstatic.net/200000580329/product/2a_03ce0150fbeb45f4943f32d5876235e8_master.jpg, https://product.hstatic.net/200000580329/product/3a_714a598df7e14447b342a86199da4ba8_master.jpg, https://product.hstatic.net/200000580329/product/4a_93cd04a5f4c74595ad95d99d8658ba46_master.jpg","2,850,000₫","39, 40, 40.5, 41, 42.5, 43, 44",SOLAR GOLD/CORE BLACK/YELLOW
giay-adidas,ADIDAS X SPEEDPORTAL .3 TF BALON TE ADORO,adidas-x-speedportal-3-tf-balon-te-adoro,"https://product.hstatic.net/200000580329/product/1a_c6fa7bdfe4944687bd6901dd78b4a2f9_master.jpg, https://product.hstatic.net/200000580329/product/2a_add4e248e1ba433e9c89bc69680249ef_master.jpg, https://product.hstatic.net/200000580329/product/3a_7497c808ed11416e8880756730e88aa7_master.jpg, https://product.hstatic.net/200000580329/product/4a_4b4d2515a1814562a7f03a7d6109864e_master.jpg","2,100,000₫","40, 40.5, 42, 42.5, 43, 44",WHITE/BLACK/SOLAR RED
giay-adidas,ADIDAS X SPEEDPORTAL .3 TF GAME DATA,adidas-x-speedportal-3-tf-game-data,"https://product.hstatic.net/200000580329/product/1a_3baac9ab56d041ff8f5f089260da0f4a_master.jpg, https://product.hstatic.net/200000580329/product/2a_9eaaf87218e64196b6e178c8b41ea6a9_master.jpg, https://product.hstatic.net/200000580329/product/3a_db6a27d56cbf4b4eb6300b84cd67db04_master.jpg, https://product.hstatic.net/200000580329/product/4a_bdaf1ffb1c564a13bdcb2b21649f96cd_master.jpg","2,100,000₫","39, 40, 40.5, 41, 42.5, 43, 44",SOLAR GREEN/CORE BLACK/YELLOW VERSOL
all,Tuyển Ý home Euro 2024 bản player full bộ,tuyen-y-home-euro-2024-ban-player-full-bo,"https://product.hstatic.net/200000580329/product/vh_08657_b80bebe28dfa4cd4a83a39cb4007d7cb_master.jpg, https://product.hstatic.net/200000580329/product/vh_08665_95a921f2ca0548269c1335ecc9a50159_master.jpg, https://product.hstatic.net/200000580329/product/vh_08667_74ea3331b0fd4ae9842d46f139a2814d_master.jpg, https://product.hstatic.net/200000580329/product/vh_08669_13af7ce184fe41b4846414e4d4f3539c_master.jpg","400,000₫","S, M, L, XL",
